BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
201307,16,1100,201307,19,1800,78209,470926,WISCONSIN,55,2013,July,Heat,Z,65,WAUKESHA,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201301,27,1500,201301,27,1900,70466,423279,WISCONSIN,55,2013,January,Winter Storm,Z,14,POLK,MPX,27-JAN-13 15:00:00,CST-6,27-JAN-13 19:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A large, but quickly moving area of precipitation in the form of freezing rain, sleet and snow, quickly moved from southeastern Minnesota, northeast across west central Wisconsin by noon. Initially, a mixture of sleet and freezing rain occurred, but some of the precipitation turned over to light snow and sleet as it moved northward into |west central Wisconsin.  There was a period in the afternoon where snowfall rates were one inch per hour, but most of the heavier snowfall ended by early Sunday evening. Some lingering light snow and freezing drizzle occurred in portions of west central Wisconsin through midnight.","Several observers reported three to five inches of snow by the time the storm tapered off Sunday evening, but a mixture of sleet and freezing rain did occur during the onset Sunday afternoon.",CSV
201307,15,1515,201307,15,1730,77270,466556,WISCONSIN,55,2013,July,Heavy Rain,C,133,WAUKESHA,MKX,15-JUL-13 15:15:00,CST-6,15-JUL-13 17:30:00,0,0,0,0,30.00K,4.00K,911 Call Center,,,,,,,,,,,,2,WSW,OCONOMOWOC LAKE,1,NW,OKAUCHEE,43.07,-88.53,43.13,-88.4453,"Slow-moving thunderstorms developed over northwest Waukesha County and then repeatedly tracked from southwest to northeast across the City of Oconomowoc during the late afternoon hours of July 15th. Between 2 and 4 inches of rain fell in a 2-hour period, closing several roads due to standing water and clogged storm drains in a construction zone. Several parked vehicles were damaged by the rising water in the flooded streets.",,CSV
201307,16,1100,201307,19,1800,78209,470915,WISCONSIN,55,2013,July,Heat,Z,46,MARQUETTE,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470920,WISCONSIN,55,2013,July,Heat,Z,57,COLUMBIA,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470921,WISCONSIN,55,2013,July,Heat,Z,58,DODGE,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470922,WISCONSIN,55,2013,July,Heat,Z,59,WASHINGTON,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470923,WISCONSIN,55,2013,July,Heat,Z,60,OZAUKEE,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470924,WISCONSIN,55,2013,July,Heat,Z,62,IOWA,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470927,WISCONSIN,55,2013,July,Heat,Z,67,LAFAYETTE,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470928,WISCONSIN,55,2013,July,Heat,Z,68,GREEN,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470929,WISCONSIN,55,2013,July,Heat,Z,69,ROCK,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,AWOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470930,WISCONSIN,55,2013,July,Heat,Z,70,WALWORTH,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201307,16,1100,201307,19,1800,78209,470931,WISCONSIN,55,2013,July,Heat,Z,71,RACINE,MKX,16-JUL-13 11:00:00,CST-6,19-JUL-13 18:00:00,0,0,0,0,,,ASOS,,,,,,,,,,,,,,,,,,,,,,"A hot dome of high pressure that covered most of the eastern U.S. between July 16th and July 19th produced high temperatures each day in the upper 80s to lower 90s, with widespread heat indices of 95 to 99 over southern Wisconsin.",Heat index values climbed to between 95 and 99 each day.,CSV
201312,19,2100,201312,20,1500,81618,489837,WISCONSIN,55,2013,December,Winter Weather,Z,47,GREEN LAKE,MKX,19-DEC-13 21:00:00,CST-6,20-DEC-13 15:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,19,1900,201312,20,1800,81618,489838,WISCONSIN,55,2013,December,Winter Weather,Z,62,IOWA,MKX,19-DEC-13 19:00:00,CST-6,20-DEC-13 18:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,19,1900,201312,20,1800,81618,489839,WISCONSIN,55,2013,December,Winter Weather,Z,64,JEFFERSON,MKX,19-DEC-13 19:00:00,CST-6,20-DEC-13 18:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,19,1700,201312,20,1800,81618,489841,WISCONSIN,55,2013,December,Winter Weather,Z,72,KENOSHA,MKX,19-DEC-13 17:00:00,CST-6,20-DEC-13 18:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,19,1800,201312,20,1800,81618,489842,WISCONSIN,55,2013,December,Winter Weather,Z,67,LAFAYETTE,MKX,19-DEC-13 18:00:00,CST-6,20-DEC-13 18:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,19,2100,201312,20,1500,81618,489843,WISCONSIN,55,2013,December,Winter Weather,Z,46,MARQUETTE,MKX,19-DEC-13 21:00:00,CST-6,20-DEC-13 15:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,19,2000,201312,20,1800,81618,489844,WISCONSIN,55,2013,December,Winter Weather,Z,66,MILWAUKEE,MKX,19-DEC-13 20:00:00,CST-6,20-DEC-13 18:00:00,0,0,0,0,0.00K,0.00K,Trained Spotter,,,,,,,,,,,,,,,,,,,,,,"A surge of relatively mild and moist air aloft brought mainly freezing rain, with some light snow and sleet to southern Wisconsin. A glaze of ice from 0.05-0.15 inches accumulated on roadways and sidewalks. Numerous slide-offs and accidents occurred. Some schools were cancelled over southeast Wisconsin.",Ice accumulation of 0.05-0.15 inches from freezing rain.,CSV
201312,3,1530,201312,3,1730,80527,482117,WISCONSIN,55,2013,December,Winter Weather,Z,30,MARATHON,GRB,03-DEC-13 15:30:00,CST-6,03-DEC-13 17:30:00,0,2,0,1,0.00K,0.00K,Newspaper,,,,,,,,,,,,,,,,,,,,,,"Several inches of snow, along with a period of freezing rain, caused hazardous driving conditions across much of north central and northeast Wisconsin.  The heaviest snow fell in far north central Wisconsin where 4 to 6 inches of snow was followed by freezing rain and sleet.  The highest snowfall totals in Vilas County included an official report of 6.9 inches at Minocqua, and reports from the general public of 6.8 inches near Lac du Flambeau, 6.5 inches near Boulder Junction, and 6.0 inches at Arbor Vitae.||The precipitation formed as an area of low pressure moved across Wisconsin.  The same system dropped more than 2 feet of snow on northeast Minnesota.||Slick roads from a quick blast of snow and ice resulted in a multitude of traffic accidents in central Wisconsin.  One person was killed (indirect) and at least 2 people were injured (indirect) in the crashes.  Three roads were closed in Wausau (Marathon Co.) due to accidents and hazardous driving conditions.","Snow and freezing rain caused hazardous conditions on roads in central Wisconsin.  There were multiple traffic accidents, resulting in 1 fatality (indirect) and at least 2 injuries (indirect).",CSV
201311,17,1021,201311,17,1025,81045,486158,WISCONSIN,55,2013,November,Thunderstorm Wind,C,131,WASHINGTON,MKX,17-NOV-13 10:21:00,CST-6,17-NOV-13 10:25:00,0,0,0,0,25.00K,0.00K,Emergency Manager,87.00,EG,,,,,,,,,,1,WNW,ALLENTON,1,E,ST ANTHONY,43.4218,-88.3397,43.4309,-88.3164,Low pressure intensified as it moved from east central Wisconsin to eastern Upper Michigan. South winds brought unseasonably unstable air into southeast Wisconsin ahead of an approaching cold front. Multiple lines of strong to severe thunderstorms moved across southeast Wisconsin.,A squall line produced an estimated 100 mph downburst just northeast of Allenton. A 10 x 12 foot section of roof decking was torn off a home. A 20 x 20 foot section of shingles were removed from a home along with damage to the chimney. 18 healthy trees in a one mile stretch were blown down in the same direction.,CSV
201312,22,300,201312,22,1300,80528,487097,WISCONSIN,55,2013,December,Winter Storm,Z,22,DOOR,GRB,22-DEC-13 03:00:00,CST-6,22-DEC-13 13:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A quick-moving area of low pressure dropped 5 to 8 inches of snow on east central Wisconsin as it moved across the Ohio Valley into southeast Lower Michigan.  The highest snowfall totals from the storm included 7.2 inches near Forestville (Door Co.), 7.0 inches near Fish Creek (Door Co.), 6.8 inches at Chilton (Calumet Co.), and 6.0 inches at Two Rivers (Manitowoc Co.).",,CSV
201312,22,300,201312,22,1300,80528,487099,WISCONSIN,55,2013,December,Winter Storm,Z,50,MANITOWOC,GRB,22-DEC-13 03:00:00,CST-6,22-DEC-13 13:00:00,0,0,0,0,0.00K,0.00K,COOP Observer,,,,,,,,,,,,,,,,,,,,,,"A quick-moving area of low pressure dropped 5 to 8 inches of snow on east central Wisconsin as it moved across the Ohio Valley into southeast Lower Michigan.  The highest snowfall totals from the storm included 7.2 inches near Forestville (Door Co.), 7.0 inches near Fish Creek (Door Co.), 6.8 inches at Chilton (Calumet Co.), and 6.0 inches at Two Rivers (Manitowoc Co.).",,CSV
201312,22,300,201312,22,1300,80528,482118,WISCONSIN,55,2013,December,Winter Storm,Z,39,BROWN,GRB,22-DEC-13 03:00:00,CST-6,22-DEC-13 13:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A quick-moving area of low pressure dropped 5 to 8 inches of snow on east central Wisconsin as it moved across the Ohio Valley into southeast Lower Michigan.  The highest snowfall totals from the storm included 7.2 inches near Forestville (Door Co.), 7.0 inches near Fish Creek (Door Co.), 6.8 inches at Chilton (Calumet Co.), and 6.0 inches at Two Rivers (Manitowoc Co.).",,CSV
201312,22,300,201312,22,1300,80528,482121,WISCONSIN,55,2013,December,Winter Storm,Z,48,WINNEBAGO,GRB,22-DEC-13 03:00:00,CST-6,22-DEC-13 13:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"A quick-moving area of low pressure dropped 5 to 8 inches of snow on east central Wisconsin as it moved across the Ohio Valley into southeast Lower Michigan.  The highest snowfall totals from the storm included 7.2 inches near Forestville (Door Co.), 7.0 inches near Fish Creek (Door Co.), 6.8 inches at Chilton (Calumet Co.), and 6.0 inches at Two Rivers (Manitowoc Co.).",,CSV
